"","fluregion","year","week","date","cases","h1","h3","h5","h1n1","a_total","b_total","processed_samples","inf_a_prop","inf_b_prop","pop","cases_by_100k","theta","sin_f1","cos_f1","week_2","week_3","week_4","week_5","year1","week1","date1","cases1","h11","h31","h51","h1n11","a_total1","b_total1","processed_samples1","inf_a_prop1","inf_b_prop1","pop1","cases_by_100k1","theta1","sin_f11","cos_f11","week_21","week_31","week_41","week_51","y0","y0_ul"
"2062","Temperate South America","2012",32,2012-08-12,179,0,43,0,45,125,54,3304,0.0378329297820823,0.0163438256658596,24445466949.4286,0.000732242097769314,1.23076923076923,0.942745629007457,0.333512636923003,1024,32768,1048576,33554432,"2012",32,2012-08-12,179,0,43,0,45,125,54,3304,0.0378329297820823,0.0163438256658596,24445466949.4286,0.000732242097769314,1.23076923076923,0.942745629007457,0.333512636923003,1024,32768,1048576,33554432,0.00157736563383892,0.00374206649083138
"2063","Temperate South America","2012",33,2012-08-19,246,0,57,0,54,179,67,3312,0.0540458937198068,0.0202294685990338,24445466949.4286,0.00100632154218576,1.26923076923077,0.954872664669176,0.29701547816164,1089,35937,1185921,39135393,"2012",33,2012-08-19,246,0,57,0,54,179,67,3312,0.0540458937198068,0.0202294685990338,24445466949.4286,0.00100632154218576,1.26923076923077,0.954872664669176,0.29701547816164,1089,35937,1185921,39135393,0.00144836425226469,0.00361294054611768
"2064","Temperate South America","2012",34,2012-08-26,269,0,61,0,61,189,80,3161,0.0597912053147738,0.0253084466940841,24445466949.4286,0.00110040851564215,1.30769230769231,0.965587340923579,0.260079001551707,1156,39304,1336336,45435424,"2012",34,2012-08-26,269,0,61,0,61,189,80,3161,0.0597912053147738,0.0253084466940841,24445466949.4286,0.00110040851564215,1.30769230769231,0.965587340923579,0.260079001551707,1156,39304,1336336,45435424,0.00129649370432983,0.0034606908030408
"2065","Temperate South America","2012",35,2012-09-02,309,0,54,0,78,200,109,3126,0.0639795265515035,0.0348688419705694,24445466949.4286,0.00126403803469675,1.34615384615385,0.974873809611675,0.222757840116165,1225,42875,1500625,52521875,"2012",35,2012-09-02,309,0,54,0,78,200,109,3126,0.0639795265515035,0.0348688419705694,24445466949.4286,0.00126403803469675,1.34615384615385,0.974873809611675,0.222757840116165,1225,42875,1500625,52521875,0.00112787539957226,0.00329163820379589
"2066","Temperate South America","2012",36,2012-09-09,366,0,57,0,69,246,120,2904,0.0847107438016529,0.0413223140495868,24445466949.4286,0.00149721009934955,1.38461538461538,0.98271833504713,0.185107195868221,1296,46656,1679616,60466176,"2012",36,2012-09-09,366,0,57,0,69,246,120,2904,0.0847107438016529,0.0413223140495868,24445466949.4286,0.00149721009934955,1.38461538461538,0.98271833504713,0.185107195868221,1296,46656,1679616,60466176,0.000949508543104827,0.00311303779492923
"2067","Temperate South America","2012",37,2012-09-16,331,0,50,0,48,200,131,2980,0.0671140939597315,0.0439597315436242,24445466949.4286,0.00135403427017678,1.42307692307692,0.98910931433282,0.147182758161609,1369,50653,1874161,69343957,"2012",37,2012-09-16,331,0,50,0,48,200,131,2980,0.0671140939597315,0.0439597315436242,24445466949.4286,0.00135403427017678,1.42307692307692,0.98910931433282,0.147182758161609,1369,50653,1874161,69343957,0.000769034348416131,0.00293275045346691
"2068","Temperate South America","2012",38,2012-09-23,312,0,42,0,39,158,154,2492,0.0634028892455859,0.0617977528089888,24445466949.4286,0.00127631024862584,1.46153846153846,0.994037294522765,0.109040621320049,1444,54872,2085136,79235168,"2012",38,2012-09-23,312,0,42,0,39,158,154,2492,0.0634028892455859,0.0617977528089888,24445466949.4286,0.00127631024862584,1.46153846153846,0.994037294522765,0.109040621320049,1444,54872,2085136,79235168,0.000594445258308207,0.00275885657123869
"2069","Temperate South America","2012",39,2012-09-30,289,0,51,0,13,148,141,2606,0.056792018419033,0.0541059094397544,24445466949.4286,0.00118222327516945,1.5,0.997494986604054,0.0707372016677029,1521,59319,2313441,90224199,"2012",39,2012-09-30,289,0,51,0,13,148,141,2606,0.056792018419033,0.0541059094397544,24445466949.4286,0.00118222327516945,1.5,0.997494986604054,0.0707372016677029,1521,59319,2313441,90224199,0.00043373668830804,0.00259924612638079
"2070","Temperate South America","2012",40,2012-10-07,239,0,25,0,14,110,129,2409,0.045662100456621,0.0535491905354919,24445466949.4286,0.000977686376351206,1.53846153846154,0.999477276278082,0.0323291540833617,1600,64000,2560000,102400000,"2012",40,2012-10-07,239,0,25,0,14,110,129,2409,0.045662100456621,0.0535491905354919,24445466949.4286,0.000977686376351206,1.53846153846154,0.999477276278082,0.0323291540833617,1600,64000,2560000,102400000,0.000294498891654893,0.0024612179792321
"2071","Temperate South America","2012",41,2012-10-14,185,0,24,0,6,88,97,2084,0.0422264875239923,0.0465451055662188,24445466949.4286,0.000756786525627503,1.57692307692308,0.999981231525143,-0.00612671179821371,1681,68921,2825761,115856201,"2012",41,2012-10-14,185,0,24,0,6,88,97,2084,0.0422264875239923,0.0465451055662188,24445466949.4286,0.000756786525627503,1.57692307692308,0.999981231525143,-0.00612671179821371,1681,68921,2825761,115856201,0.000183446633735554,0.0023511056412755
"2072","Temperate South America","2012",42,2012-10-21,186,0,11,0,4,87,99,2074,0.0419479267116683,0.0477338476374156,24445466949.4286,0.000760877263603868,1.61538461538462,0.999006106941205,-0.0445735156138571,1764,74088,3111696,130691232,"2012",42,2012-10-21,186,0,11,0,4,87,99,2074,0.0419479267116683,0.0477338476374156,24445466949.4286,0.000760877263603868,1.61538461538462,0.999006106941205,-0.0445735156138571,1764,74088,3111696,130691232,0.000105884455906868,0.00227391704410533
"2073","Temperate South America","2012",43,2012-10-28,159,0,9,0,3,66,93,1940,0.034020618556701,0.0479381443298969,24445466949.4286,0.000650427338242016,1.65384615384615,0.996553344840442,-0.0829543904041719,1849,79507,3418801,147008443,"2012",43,2012-10-28,159,0,9,0,3,66,93,1940,0.034020618556701,0.0479381443298969,24445466949.4286,0.000650427338242016,1.65384615384615,0.996553344840442,-0.0829543904041719,1849,79507,3418801,147008443,6.51054035389897e-05,0.00223293583068472
"2074","Temperate South America","2012",44,2012-11-04,152,0,13,0,0,79,73,1640,0.0481707317073171,0.0445121951219512,24445466949.4286,0.000621792172407462,1.69230769230769,0.992626573121898,-0.121212566725884,1936,85184,3748096,164916224,"2012",44,2012-11-04,152,0,13,0,0,79,73,1640,0.0481707317073171,0.0445121951219512,24445466949.4286,0.000621792172407462,1.69230769230769,0.992626573121898,-0.121212566725884,1936,85184,3748096,164916224,6.1721192079478e-05,0.00222918954790102
"2075","Temperate South America","2012",45,2012-11-11,118,0,22,0,0,49,69,1588,0.0308564231738035,0.0434508816120907,24445466949.4286,0.000482707081211056,1.73076923076923,0.987231599903433,-0.159291456619956,2025,91125,4100625,184528125,"2012",45,2012-11-11,118,0,22,0,0,49,69,1588,0.0308564231738035,0.0434508816120907,24445466949.4286,0.000482707081211056,1.73076923076923,0.987231599903433,-0.159291456619956,2025,91125,4100625,184528125,9.2921885708197e-05,0.00226066128980238
"2076","Temperate South America","2012",46,2012-11-18,92,0,10,0,1,44,48,1459,0.0301576422206991,0.0328992460589445,24445466949.4286,0.000376347893825569,1.76923076923077,0.980376404930891,-0.197134737311265,2116,97336,4477456,205962976,"2012",46,2012-11-18,92,0,10,0,1,44,48,1459,0.0301576422206991,0.0328992460589445,24445466949.4286,0.000376347893825569,1.76923076923077,0.980376404930891,-0.197134737311265,2116,97336,4477456,205962976,0.000151663268070479,0.00232113590702107
"2077","Temperate South America","2012",47,2012-11-25,65,0,4,0,0,25,40,1324,0.0188821752265861,0.0302114803625378,24445466949.4286,0.000265897968463717,1.80769230769231,0.972071127775197,-0.23468643451605,2209,103823,4879681,229345007,"2012",47,2012-11-25,65,0,4,0,0,25,40,1324,0.0188821752265861,0.0302114803625378,24445466949.4286,0.000265897968463717,1.80769230769231,0.972071127775197,-0.23468643451605,2209,103823,4879681,229345007,0.000225780191018821,0.00239868073024645
"2078","Temperate South America","2012",48,2012-12-02,73,0,9,0,0,39,34,1280,0.03046875,0.0265625,24445466949.4286,0.000298623872274636,1.84615384615385,0.962328052834843,-0.271891005233899,2304,110592,5308416,254803968,"2012",48,2012-12-02,73,0,9,0,0,39,34,1280,0.03046875,0.0265625,24445466949.4286,0.000298623872274636,1.84615384615385,0.962328052834843,-0.271891005233899,2304,110592,5308416,254803968,0.000297024296927795,0.00247402915016564
"2079","Temperate South America","2012",49,2012-12-09,55,0,14,0,0,21,34,934,0.0224839400428266,0.0364025695931477,24445466949.4286,0.000224990588700068,1.88461538461538,0.951161591165938,-0.30869341990182,2401,117649,5764801,282475249,"2012",49,2012-12-09,55,0,14,0,0,21,34,934,0.0224839400428266,0.0364025695931477,24445466949.4286,0.000224990588700068,1.88461538461538,0.951161591165938,-0.30869341990182,2401,117649,5764801,282475249,0.000340024622253132,0.00251963012981379
"2080","Temperate South America","2012",50,2012-12-16,46,0,5,0,0,18,28,871,0.0206659012629162,0.0321469575200918,24445466949.4286,0.000188173946912784,1.92307692307692,0.938588259166708,-0.34503924378889,2500,125000,6250000,312500000,"2012",50,2012-12-16,46,0,5,0,0,18,28,871,0.0206659012629162,0.0321469575200918,24445466949.4286,0.000188173946912784,1.92307692307692,0.938588259166708,-0.34503924378889,2500,125000,6250000,312500000,0.000321169703614288,0.00250095063507984
"2081","Temperate South America","2012",51,2012-12-23,48,0,15,0,1,20,28,838,0.0238663484486874,0.0334128878281623,24445466949.4286,0.000196355422865514,1.96153846153846,0.924626654147964,-0.380874717511074,2601,132651,6765201,345025251,"2012",51,2012-12-23,48,0,15,0,1,20,28,838,0.0238663484486874,0.0334128878281623,24445466949.4286,0.000196355422865514,1.96153846153846,0.924626654147964,-0.380874717511074,2601,132651,6765201,345025251,0.000197409924235004,0.00238298191183111
"2082","Temperate South America","2012",52,2012-12-30,36,0,14,0,0,19,17,569,0.0333919156414763,0.0298769771528998,24445466949.4286,0.000147266567149136,2,0.909297426825682,-0.416146836547142,2704,140608,7311616,380204032,"2012",52,2012-12-30,36,0,14,0,0,19,17,569,0.0333919156414763,0.0298769771528998,24445466949.4286,0.000147266567149136,2,0.909297426825682,-0.416146836547142,2704,140608,7311616,380204032,-8.50210438150256e-05,0.00214642533261544
"2083","Temperate South America","2013",1,2013-01-06,36,0,16,0,0,19,17,788,0.0241116751269036,0.0215736040609137,24445466949.4286,0.000147266567149136,0.0384615384615385,0.0384520565350657,0.999260446204204,1,1,1,1,"2013",1,2013-01-06,36,0,16,0,0,19,17,788,0.0241116751269036,0.0215736040609137,24445466949.4286,0.000147266567149136,0.0384615384615385,0.0384520565350657,0.999260446204204,1,1,1,1,-0.000121139136538773,0.00213347331617946
"2084","Temperate South America","2013",2,2013-01-13,61,0,36,0,0,37,24,901,0.0410654827968923,0.0266370699223085,24445466949.4286,0.000249535016558258,0.0769230769230769,0.0768472383413981,0.997042878696448,4,8,16,32,"2013",2,2013-01-13,61,0,36,0,0,37,24,901,0.0410654827968923,0.0266370699223085,24445466949.4286,0.000249535016558258,0.0769230769230769,0.0768472383413981,0.997042878696448,4,8,16,32,0.000102589807527309,0.00229171156247535
"2085","Temperate South America","2013",3,2013-01-20,41,0,23,0,0,25,16,915,0.0273224043715847,0.0174863387978142,24445466949.4286,0.00016772025703096,0.115384615384615,0.115128754814107,0.993350577497669,9,27,81,243,"2013",3,2013-01-20,41,0,23,0,0,25,16,915,0.0273224043715847,0.0174863387978142,24445466949.4286,0.00016772025703096,0.115384615384615,0.115128754814107,0.993350577497669,9,27,81,243,0.000216025420245458,0.00239560966824585
"2086","Temperate South America","2013",4,2013-01-27,36,0,20,0,1,23,13,880,0.0261363636363636,0.0147727272727273,24445466949.4286,0.000147266567149136,0.153846153846154,0.153239983471559,0.988189003918601,16,64,256,1024,"2013",4,2013-01-27,36,0,20,0,1,23,13,880,0.0261363636363636,0.0147727272727273,24445466949.4286,0.000147266567149136,0.153846153846154,0.153239983471559,0.988189003918601,16,64,256,1024,0.000246266503525661,0.00242642978876563
"2087","Temperate South America","2013",5,2013-02-03,23,0,15,0,0,16,7,830,0.0192771084337349,0.00843373493975904,24445466949.4286,9.40869734563922e-05,0.192307692307692,0.191124553706123,0.981565792481908,25,125,625,3125,"2013",5,2013-02-03,23,0,15,0,0,16,7,830,0.0192771084337349,0.00843373493975904,24445466949.4286,9.40869734563922e-05,0.192307692307692,0.191124553706123,0.981565792481908,25,125,625,3125,0.000217480326334396,0.00239590054992804
"2088","Temperate South America","2013",6,2013-02-10,35,0,17,0,6,30,5,938,0.0319829424307036,0.00533049040511727,24445466949.4286,0.000143175829172771,0.230769230769231,0.228726430162361,0.973490739629907,36,216,1296,7776,"2013",6,2013-02-10,35,0,17,0,6,30,5,938,0.0319829424307036,0.00533049040511727,24445466949.4286,0.000143175829172771,0.230769230769231,0.228726430162361,0.973490739629907,36,216,1296,7776,0.000150870492502619,0.00232519646486052
"2089","Temperate South America","2013",7,2013-02-17,14,0,4,0,3,10,4,760,0.0131578947368421,0.00526315789473684,24445466949.4286,5.72703316691083e-05,0.269230769230769,0.265989995619348,0.963975789234574,49,343,2401,16807,"2013",7,2013-02-17,14,0,4,0,3,10,4,760,0.0131578947368421,0.00526315789473684,24445466949.4286,5.72703316691083e-05,0.269230769230769,0.265989995619348,0.963975789234574,49,343,2401,16807,6.46855412700376e-05,0.00223503745755693
"2090","Temperate South America","2013",8,2013-02-24,16,0,4,0,6,14,2,873,0.0160366552119129,0.00229095074455899,24445466949.4286,6.54518076218381e-05,0.307692307692308,0.302860133254526,0.953035014931273,64,512,4096,32768,"2013",8,2013-02-24,16,0,4,0,6,14,2,873,0.0160366552119129,0.00229095074455899,24445466949.4286,6.54518076218381e-05,0.307692307692308,0.302860133254526,0.953035014931273,64,512,4096,32768,-2.57346481227216e-05,0.00214227583109937
"2091","Temperate South America","2013",9,2013-03-03,25,0,5,0,3,20,5,882,0.0226757369614512,0.00566893424036281,24445466949.4286,0.000102268449409122,0.346153846153846,0.339282308167417,0.940684599302333,81,729,6561,59049,"2013",9,2013-03-03,25,0,5,0,3,20,5,882,0.0226757369614512,0.00566893424036281,24445466949.4286,0.000102268449409122,0.346153846153846,0.339282308167417,0.940684599302333,81,729,6561,59049,-0.000107877632201436,0.00205950007007343
"2092","Temperate South America","2013",10,2013-03-10,15,0,5,0,4,11,4,990,0.0111111111111111,0.00404040404040404,24445466949.4286,6.13610696454732e-05,0.384615384615385,0.375202648042604,0.92694280994127,100,1000,10000,1e+05,"2013",10,2013-03-10,15,0,5,0,4,11,4,990,0.0111111111111111,0.00404040404040404,24445466949.4286,6.13610696454732e-05,0.384615384615385,0.375202648042604,0.92694280994127,100,1000,10000,1e+05,-0.000171945395411655,0.00199574401179177
"2093","Temperate South America","2013",11,2013-03-17,12,0,3,0,2,9,3,1181,0.00762066045723963,0.00254022015241321,24445466949.4286,4.90888557163786e-05,0.423076923076923,0.410568022832686,0.911829972433052,121,1331,14641,161051,"2013",11,2013-03-17,12,0,3,0,2,9,3,1181,0.00762066045723963,0.00254022015241321,24445466949.4286,4.90888557163786e-05,0.423076923076923,0.410568022832686,0.911829972433052,121,1331,14641,161051,-0.000210712641649735,0.00195734210868268
"2094","Temperate South America","2013",12,2013-03-24,18,0,8,0,7,17,1,1390,0.0122302158273381,0.000719424460431655,24445466949.4286,7.36332835745678e-05,0.461538461538462,0.44532612334333,0.895368440290365,144,1728,20736,248832,"2013",12,2013-03-24,18,0,8,0,7,17,1,1390,0.0122302158273381,0.000719424460431655,24445466949.4286,7.36332835745678e-05,0.461538461538462,0.44532612334333,0.895368440290365,144,1728,20736,248832,-0.000219359510609252,0.00194854545152879
"2095","Temperate South America","2013",13,2013-03-31,8,0,2,0,0,6,2,1047,0.00573065902578797,0.00191021967526266,24445466949.4286,3.2725903810919e-05,0.5,0.479425538604203,0.877582561890373,169,2197,28561,371293,"2013",13,2013-03-31,8,0,2,0,0,6,2,1047,0.00573065902578797,0.00191021967526266,24445466949.4286,3.2725903810919e-05,0.5,0.479425538604203,0.877582561890373,169,2197,28561,371293,-0.000195281882280796,0.00197184017376616
"2096","Temperate South America","2013",14,2013-04-07,12,0,3,0,2,9,3,1125,0.008,0.00266666666666667,24445466949.4286,4.90888557163786e-05,0.538461538461538,0.512815831911323,0.858498644460839,196,2744,38416,537824,"2013",14,2013-04-07,12,0,3,0,2,9,3,1125,0.008,0.00266666666666667,24445466949.4286,4.90888557163786e-05,0.538461538461538,0.512815831911323,0.858498644460839,196,2744,38416,537824,-0.000137882465937267,0.00202805741899475
"2097","Temperate South America","2013",15,2013-04-14,17,0,9,0,6,15,2,1357,0.0110537951363301,0.00147383935151069,24445466949.4286,6.9542545598203e-05,0.576923076923077,0.545447615428374,0.838144915168911,225,3375,50625,759375,"2013",15,2013-04-14,17,0,9,0,6,15,2,1357,0.0110537951363301,0.00147383935151069,24445466949.4286,6.9542545598203e-05,0.576923076923077,0.545447615428374,0.838144915168911,225,3375,50625,759375,-4.83458985591767e-05,0.0021163985806848
"2098","Temperate South America","2013",16,2013-04-21,27,0,5,0,11,21,6,1537,0.0136629798308393,0.00390370852309694,24445466949.4286,0.000110449925361852,0.615384615384615,0.577272623236629,0.816551479370102,256,4096,65536,1048576,"2013",16,2013-04-21,27,0,5,0,11,21,6,1537,0.0136629798308393,0.00390370852309694,24445466949.4286,0.000110449925361852,0.615384615384615,0.577272623236629,0.816551479370102,256,4096,65536,1048576,7.05988988851658e-05,0.00223447807946735
"2099","Temperate South America","2013",17,2013-04-28,35,0,6,0,15,24,11,1654,0.0145102781136638,0.00665054413542926,24445466949.4286,0.000143175829172771,0.653846153846154,0.608243782725435,0.79375027607923,289,4913,83521,1419857,"2013",17,2013-04-28,35,0,6,0,15,24,11,1654,0.0145102781136638,0.00665054413542926,24445466949.4286,0.000143175829172771,0.653846153846154,0.608243782725435,0.79375027607923,289,4913,83521,1419857,0.000214925839864932,0.00237844463028954
"2100","Temperate South America","2013",18,2013-05-05,37,0,4,0,22,31,6,1720,0.0180232558139535,0.00348837209302326,24445466949.4286,0.000151357305125501,0.692307692307692,0.638315284217674,0.76977503072918,324,5832,104976,1889568,"2013",18,2013-05-05,37,0,4,0,22,31,6,1720,0.0180232558139535,0.00348837209302326,24445466949.4286,0.000151357305125501,0.692307692307692,0.638315284217674,0.76977503072918,324,5832,104976,1889568,0.000379564984159586,0.00254319953118069
"2101","Temperate South America","2013",19,2013-05-12,60,0,3,2,38,53,7,1981,0.0267541645633518,0.00353356890459364,24445466949.4286,0.000245444278581893,0.730769230769231,0.667442648727196,0.744661205287361,361,6859,130321,2476099,"2013",19,2013-05-12,60,0,3,2,38,53,7,1981,0.0267541645633518,0.00353356890459364,24445466949.4286,0.000245444278581893,0.730769230769231,0.667442648727196,0.744661205287361,361,6859,130321,2476099,0.000558658752533248,0.002722696623865
"2102","Temperate South America","2013",20,2013-05-19,83,0,17,0,45,79,4,2398,0.0329441201000834,0.00166805671392827,24445466949.4286,0.000339531252038285,0.769230769230769,0.695582793748033,0.718445945803636,400,8000,160000,3200000,"2013",20,2013-05-19,83,0,17,0,45,79,4,2398,0.0329441201000834,0.00166805671392827,24445466949.4286,0.000339531252038285,0.769230769230769,0.695582793748033,0.718445945803636,400,8000,160000,3200000,0.000745817749505662,0.00291028822375947
"2103","Temperate South America","2013",21,2013-05-26,145,0,18,0,98,135,10,2924,0.0461696306429549,0.00341997264021888,24445466949.4286,0.000593157006572908,0.807692307692308,0.722694096978056,0.691168027467324,441,9261,194481,4084101,"2013",21,2013-05-26,145,0,18,0,98,135,10,2924,0.0461696306429549,0.00341997264021888,24445466949.4286,0.000593157006572908,0.807692307692308,0.722694096978056,0.691168027467324,441,9261,194481,4084101,0.000934372899882518,0.0030990755478619
